Month,Vertical,Horizontal,Client,Project Id,Project Name,Grade,Onsite/Offshore,Count
Jan,BFS,QA,Merrill Lynch,125,Merrill Lynch_QA_project,Analyst,Onsite,1
Jan,BFS,QA,Merrill Lynch,125,Merrill Lynch_QA_project,Associate,Offshore,1
Jan,BFS,QA,Merrill Lynch,125,Merrill Lynch_QA_project,Associate,Onsite,1
Jan,BFS,QA,Merrill Lynch,125,Merrill Lynch_QA_project,Contractor,Offshore,4
Jan,BFS,QA,Merrill Lynch,125,Merrill Lynch_QA_project,Contractor,Onsite,1
Jan,BFS,QA,Merrill Lynch,125,Merrill Lynch_QA_project,Senior Associate,Onsite,1
Jan,BFS,QA,Morgan Stanley,101,Morgan Stanley_QA_project,Analyst,Offshore,1
Jan,BFS,QA,Morgan Stanley,101,Morgan Stanley_QA_project,Analyst,Onsite,2
Jan,BFS,QA,Morgan Stanley,101,Morgan Stanley_QA_project,Associate,Offshore,4
Jan,BFS,QA,Morgan Stanley,101,Morgan Stanley_QA_project,Contractor,Offshore,5
Jan,BFS,QA,Morgan Stanley,101,Morgan Stanley_QA_project,Contractor,Onsite,3
Jan,BFS,QA,Morgan Stanley,101,Morgan Stanley_QA_project,Manager,Offshore,3
Jan,BFS,QA,Morgan Stanley,101,Morgan Stanley_QA_project,Senior Associate,Offshore,2
Jan,BFS,QA,Morgan Stanley,101,Morgan Stanley_QA_project,Senior Associate,Onsite,1
Jan,BFS,QA,New York Life Insurance,223,New York Life Insurance_QA_project,Analyst,Offshore,3
Jan,BFS,QA,New York Life Insurance,223,New York Life Insurance_QA_project,Analyst,Onsite,2
Jan,BFS,QA,New York Life Insurance,223,New York Life Insurance_QA_project,Associate,Offshore,1
Jan,BFS,QA,New York Life Insurance,223,New York Life Insurance_QA_project,Contractor,Offshore,4
Jan,BFS,QA,New York Life Insurance,223,New York Life Insurance_QA_project,Contractor,Onsite,2
Jan,BFS,QA,Prudential Financial,200,Prudential Financial_QA_project,Analyst,Offshore,2
Jan,BFS,QA,Prudential Financial,200,Prudential Financial_QA_project,Analyst,Onsite,1
Jan,BFS,QA,Prudential Financial,200,Prudential Financial_QA_project,Associate,Offshore,1
Jan,BFS,QA,Prudential Financial,200,Prudential Financial_QA_project,Contractor,Offshore,2
Jan,BFS,QA,Prudential Financial,200,Prudential Financial_QA_project,Contractor,Onsite,4
Jan,BFS,QA,Prudential Financial,200,Prudential Financial_QA_project,Senior Associate,Offshore,2
Jan,BFS,QA,Prudential Financial,200,Prudential Financial_QA_project,Senior Manager,Offshore,1
Jan,BFS,QA,State Farm Insurance,88,State Farm Insurance_QA_project,Analyst,Offshore,1
Jan,BFS,QA,State Farm Insurance,88,State Farm Insurance_QA_project,Analyst,Onsite,1
Jan,BFS,QA,State Farm Insurance,88,State Farm Insurance_QA_project,Associate,Onsite,1
Jan,BFS,QA,State Farm Insurance,88,State Farm Insurance_QA_project,Contractor,Offshore,4
Jan,BFS,QA,State Farm Insurance,88,State Farm Insurance_QA_project,Contractor,Onsite,1
Jan,BFS,QA,State Farm Insurance,88,State Farm Insurance_QA_project,Director,Offshore,1
Jan,BFS,QA,TIAA-CREF,250,TIAA-CREF_QA_project,Analyst,Offshore,2
Jan,BFS,QA,TIAA-CREF,250,TIAA-CREF_QA_project,Analyst,Onsite,2
Jan,BFS,QA,TIAA-CREF,250,TIAA-CREF_QA_project,Associate,Offshore,1
Jan,BFS,QA,TIAA-CREF,250,TIAA-CREF_QA_project,Associate,Onsite,1
Jan,BFS,QA,TIAA-CREF,250,TIAA-CREF_QA_project,Contractor,Offshore,5
Jan,BFS,QA,TIAA-CREF,250,TIAA-CREF_QA_project,Contractor,Onsite,1
Jan,BFS,QA,TIAA-CREF,250,TIAA-CREF_QA_project,Manager,Offshore,1
Jan,BFS,QA,TIAA-CREF,250,TIAA-CREF_QA_project,Senior Associate,Onsite,1
Jan,BFS,QA,UnitedHealth Group,260,UnitedHealth Group_QA_project,Analyst,Offshore,3
Jan,BFS,QA,UnitedHealth Group,260,UnitedHealth Group_QA_project,Analyst,Onsite,2
Jan,BFS,QA,UnitedHealth Group,260,UnitedHealth Group_QA_project,Associate,Offshore,3
Jan,BFS,QA,UnitedHealth Group,260,UnitedHealth Group_QA_project,Contractor,Onsite,1
Jan,BFS,QA,UnitedHealth Group,260,UnitedHealth Group_QA_project,Director,Offshore,1
Jan,BFS,QA,UnitedHealth Group,260,UnitedHealth Group_QA_project,Director,Onsite,1
Jan,BFS,QA,UnitedHealth Group,260,UnitedHealth Group_QA_project,Senior Associate,Offshore,1
Jan,BFS,QA,Wachovia Corp.,280,Wachovia Corp._QA_project,Analyst,Offshore,1
Jan,BFS,QA,Wachovia Corp.,280,Wachovia Corp._QA_project,Analyst,Onsite,1
Jan,BFS,QA,Wachovia Corp.,280,Wachovia Corp._QA_project,Associate,Offshore,2
Jan,BFS,QA,Wachovia Corp.,280,Wachovia Corp._QA_project,Contractor,Onsite,1
Jan,BFS,QA,Wachovia Corp.,280,Wachovia Corp._QA_project,Manager,Offshore,1
Jan,BFS,QA,Wells Fargo,206,Wells Fargo_QA_project,Analyst,Offshore,3
Jan,BFS,QA,Wells Fargo,206,Wells Fargo_QA_project,Analyst,Onsite,1
Jan,BFS,QA,Wells Fargo,206,Wells Fargo_QA_project,Associate,Offshore,3
Jan,BFS,QA,Wells Fargo,206,Wells Fargo_QA_project,Associate,Onsite,1
Jan,BFS,QA,Wells Fargo,206,Wells Fargo_QA_project,Contractor,Offshore,4
Jan,BFS,QA,Wells Fargo,206,Wells Fargo_QA_project,Contractor,Onsite,3
Jan,BFS,QA,Wells Fargo,206,Wells Fargo_QA_project,Manager,Onsite,1
Jan,BFS,QA,Wells Fargo,206,Wells Fargo_QA_project,Senior Associate,Offshore,1
Jan,BFS,SAP,American Express,277,American Express_SAP_project,Analyst,Offshore,3
Jan,BFS,SAP,American Express,277,American Express_SAP_project,Analyst,Onsite,1
Jan,BFS,SAP,American Express,277,American Express_SAP_project,Associate,Offshore,1
Jan,BFS,SAP,American Express,277,American Express_SAP_project,Associate,Onsite,1
Jan,BFS,SAP,American Express,277,American Express_SAP_project,Contractor,Offshore,4
Jan,BFS,SAP,American Express,277,American Express_SAP_project,Manager,Onsite,1
Jan,BFS,SAP,Bank of America Corp.,67,Bank of America Corp._SAP_project,Analyst,Offshore,2
Jan,BFS,SAP,Bank of America Corp.,67,Bank of America Corp._SAP_project,Analyst,Onsite,2
Jan,BFS,SAP,Bank of America Corp.,67,Bank of America Corp._SAP_project,Associate,Offshore,1
Jan,BFS,SAP,Bank of America Corp.,67,Bank of America Corp._SAP_project,Associate,Onsite,3
Jan,BFS,SAP,Bank of America Corp.,67,Bank of America Corp._SAP_project,Contractor,Offshore,4
Jan,BFS,SAP,Bank of America Corp.,67,Bank of America Corp._SAP_project,Manager,Offshore,2
Jan,BFS,SAP,Bank of America Corp.,67,Bank of America Corp._SAP_project,Senior Associate,Offshore,1
Jan,BFS,SAP,Bank of America Corp.,67,Bank of America Corp._SAP_project,Senior Manager,Offshore,1
Jan,BFS,SAP,Bank of America Corp.,67,Bank of America Corp._SAP_project,Senior Manager,Onsite,1
Jan,BFS,SAP,Bank One Corp.,247,Bank One Corp._SAP_project,Analyst,Offshore,2
Jan,BFS,SAP,Bank One Corp.,247,Bank One Corp._SAP_project,Analyst,Onsite,1
Jan,BFS,SAP,Bank One Corp.,247,Bank One Corp._SAP_project,Director,Onsite,1
Jan,BFS,SAP,Bank One Corp.,247,Bank One Corp._SAP_project,Manager,Offshore,1
Jan,BFS,SAP,Bank One Corp.,247,Bank One Corp._SAP_project,Senior Manager,Offshore,1
Jan,BFS,SAP,Bank One Corp.,247,Bank One Corp._SAP_project,Senior Manager,Onsite,1
Jan,BFS,SAP,Berkshire Hathaway,132,Berkshire Hathaway_SAP_project,Analyst,Offshore,2
Jan,BFS,SAP,Berkshire Hathaway,132,Berkshire Hathaway_SAP_project,Associate,Offshore,1
Jan,BFS,SAP,Berkshire Hathaway,132,Berkshire Hathaway_SAP_project,Contractor,Offshore,5
Jan,BFS,SAP,Berkshire Hathaway,132,Berkshire Hathaway_SAP_project,Contractor,Onsite,1
Jan,BFS,SAP,Berkshire Hathaway,132,Berkshire Hathaway_SAP_project,Manager,Onsite,2
Jan,BFS,SAP,ChevronTexaco,26,ChevronTexaco_SAP_project,Analyst,Offshore,6
Jan,BFS,SAP,ChevronTexaco,26,ChevronTexaco_SAP_project,Analyst,Onsite,2
Jan,BFS,SAP,ChevronTexaco,26,ChevronTexaco_SAP_project,Associate,Offshore,2
Jan,BFS,SAP,ChevronTexaco,26,ChevronTexaco_SAP_project,Associate,Onsite,1
Jan,BFS,SAP,ChevronTexaco,26,ChevronTexaco_SAP_project,Contractor,Offshore,3
Jan,BFS,SAP,ChevronTexaco,26,ChevronTexaco_SAP_project,Director,Offshore,2
Jan,BFS,SAP,ChevronTexaco,26,ChevronTexaco_SAP_project,Manager,Offshore,1
Jan,BFS,SAP,ChevronTexaco,26,ChevronTexaco_SAP_project,Manager,Onsite,1
Jan,BFS,SAP,ChevronTexaco,26,ChevronTexaco_SAP_project,Senior Associate,Offshore,1
Jan,BFS,SAP,Citigroup,23,Citigroup_SAP_project,Analyst,Offshore,1
Jan,BFS,SAP,Citigroup,23,Citigroup_SAP_project,Analyst,Onsite,3
Jan,BFS,SAP,Citigroup,23,Citigroup_SAP_project,Associate,Offshore,2
Jan,BFS,SAP,Citigroup,23,Citigroup_SAP_project,Contractor,Offshore,2
Jan,BFS,SAP,Citigroup,23,Citigroup_SAP_project,Manager,Offshore,1
Jan,BFS,SAP,Citigroup,23,Citigroup_SAP_project,Senior Manager,Offshore,1
Jan,BFS,SAP,Fannie Mae,70,Fannie Mae_SAP_project,Analyst,Offshore,1
Jan,BFS,SAP,Fannie Mae,70,Fannie Mae_SAP_project,Contractor,Offshore,1
Jan,BFS,SAP,Fannie Mae,70,Fannie Mae_SAP_project,Contractor,Onsite,2
Jan,BFS,SAP,Fannie Mae,70,Fannie Mae_SAP_project,Director,Offshore,1
Jan,BFS,SAP,Fannie Mae,70,Fannie Mae_SAP_project,Manager,Offshore,2
Jan,BFS,SAP,Fannie Mae,70,Fannie Mae_SAP_project,Manager,Onsite,1
Jan,BFS,SAP,Fannie Mae,70,Fannie Mae_SAP_project,Senior Associate,Offshore,1
Jan,BFS,SAP,Freddie Mac,137,Freddie Mac_SAP_project,Analyst,Offshore,2
Jan,BFS,SAP,Freddie Mac,137,Freddie Mac_SAP_project,Analyst,Onsite,1
Jan,BFS,SAP,Freddie Mac,137,Freddie Mac_SAP_project,Associate,Onsite,1
Jan,BFS,SAP,Freddie Mac,137,Freddie Mac_SAP_project,Contractor,Offshore,2
Jan,BFS,SAP,Freddie Mac,137,Freddie Mac_SAP_project,Contractor,Onsite,2
Jan,BFS,SAP,Freddie Mac,137,Freddie Mac_SAP_project,Director,Offshore,1
Jan,BFS,SAP,Freddie Mac,137,Freddie Mac_SAP_project,Manager,Offshore,2
Jan,BFS,SAP,Freddie Mac,137,Freddie Mac_SAP_project,Senior Associate,Onsite,1
Jan,BFS,SAP,Freddie Mac,137,Freddie Mac_SAP_project,Senior Manager,Onsite,1
Jan,BFS,SAP,Goldman Sachs Group,173,Goldman Sachs Group_SAP_project,Contractor,Offshore,5
Jan,BFS,SAP,Goldman Sachs Group,173,Goldman Sachs Group_SAP_project,Contractor,Onsite,2
Jan,BFS,SAP,Goldman Sachs Group,173,Goldman Sachs Group_SAP_project,Senior Associate,Offshore,1
Jan,BFS,SAP,Goldman Sachs Group,173,Goldman Sachs Group_SAP_project,Senior Manager,Offshore,1
Jan,BFS,SAP,J.P. Morgan Chase,75,J.P. Morgan Chase_SAP_project,Analyst,Offshore,5
Jan,BFS,SAP,J.P. Morgan Chase,75,J.P. Morgan Chase_SAP_project,Associate,Offshore,1
Jan,BFS,SAP,J.P. Morgan Chase,75,J.P. Morgan Chase_SAP_project,Contractor,Offshore,1
Jan,BFS,SAP,J.P. Morgan Chase,75,J.P. Morgan Chase_SAP_project,Contractor,Onsite,1
Jan,BFS,SAP,J.P. Morgan Chase,75,J.P. Morgan Chase_SAP_project,Director,Offshore,1
Jan,BFS,SAP,J.P. Morgan Chase,75,J.P. Morgan Chase_SAP_project,Senior Associate,Offshore,1
Jan,BFS,SAP,J.P. Morgan Chase,75,J.P. Morgan Chase_SAP_project,Senior Associate,Onsite,1
Jan,BFS,SAP,Lehman Brothers Hldgs.,284,Lehman Brothers Hldgs._SAP_project,Analyst,Offshore,4
Jan,BFS,SAP,Lehman Brothers Hldgs.,284,Lehman Brothers Hldgs._SAP_project,Associate,Offshore,2
Jan,BFS,SAP,Lehman Brothers Hldgs.,284,Lehman Brothers Hldgs._SAP_project,Contractor,Offshore,1
Jan,BFS,SAP,Lehman Brothers Hldgs.,284,Lehman Brothers Hldgs._SAP_project,Contractor,Onsite,1
Jan,BFS,SAP,Merrill Lynch,124,Merrill Lynch_SAP_project,Analyst,Offshore,6
Jan,BFS,SAP,Merrill Lynch,124,Merrill Lynch_SAP_project,Analyst,Onsite,1
Jan,BFS,SAP,Merrill Lynch,124,Merrill Lynch_SAP_project,Associate,Offshore,2
Jan,BFS,SAP,Merrill Lynch,124,Merrill Lynch_SAP_project,Associate,Onsite,1
Jan,BFS,SAP,Merrill Lynch,124,Merrill Lynch_SAP_project,Contractor,Offshore,1
Jan,BFS,SAP,Merrill Lynch,124,Merrill Lynch_SAP_project,Contractor,Onsite,1
Jan,BFS,SAP,Merrill Lynch,124,Merrill Lynch_SAP_project,Director,Offshore,2
Jan,BFS,SAP,Merrill Lynch,124,Merrill Lynch_SAP_project,Manager,Offshore,1
Jan,BFS,SAP,Merrill Lynch,124,Merrill Lynch_SAP_project,Manager,Onsite,1
Jan,BFS,SAP,Merrill Lynch,124,Merrill Lynch_SAP_project,Senior Associate,Offshore,1
Jan,BFS,SAP,Merrill Lynch,124,Merrill Lynch_SAP_project,Senior Associate,Onsite,2
Jan,BFS,SAP,Morgan Stanley,100,Morgan Stanley_SAP_project,Analyst,Onsite,1
Jan,BFS,SAP,Morgan Stanley,100,Morgan Stanley_SAP_project,Associate,Offshore,1
Jan,BFS,SAP,Morgan Stanley,100,Morgan Stanley_SAP_project,Contractor,Onsite,2
Jan,BFS,SAP,Morgan Stanley,100,Morgan Stanley_SAP_project,Director,Offshore,1
Jan,BFS,SAP,Morgan Stanley,100,Morgan Stanley_SAP_project,Senior Manager,Offshore,1
Jan,BFS,SAP,New York Life Insurance,222,New York Life Insurance_SAP_project,Analyst,Offshore,1
Jan,BFS,SAP,New York Life Insurance,222,New York Life Insurance_SAP_project,Analyst,Onsite,4
Jan,BFS,SAP,New York Life Insurance,222,New York Life Insurance_SAP_project,Associate,Offshore,1
Jan,BFS,SAP,New York Life Insurance,222,New York Life Insurance_SAP_project,Associate,Onsite,1
Jan,BFS,SAP,New York Life Insurance,222,New York Life Insurance_SAP_project,Contractor,Offshore,3
Jan,BFS,SAP,New York Life Insurance,222,New York Life Insurance_SAP_project,Contractor,Onsite,1
Jan,BFS,SAP,New York Life Insurance,222,New York Life Insurance_SAP_project,Director,Offshore,1
Jan,BFS,SAP,New York Life Insurance,222,New York Life Insurance_SAP_project,Manager,Offshore,1
Jan,BFS,SAP,New York Life Insurance,222,New York Life Insurance_SAP_project,Senior Associate,Offshore,1
Jan,BFS,SAP,Prudential Financial,199,Prudential Financial_SAP_project,Analyst,Onsite,1
Jan,BFS,SAP,Prudential Financial,199,Prudential Financial_SAP_project,Contractor,Offshore,4
Jan,BFS,SAP,Prudential Financial,199,Prudential Financial_SAP_project,Director,Offshore,1
Jan,BFS,SAP,Prudential Financial,199,Prudential Financial_SAP_project,Manager,Offshore,1
Jan,BFS,SAP,Prudential Financial,199,Prudential Financial_SAP_project,Senior Associate,Offshore,1
Jan,BFS,SAP,TIAA-CREF,249,TIAA-CREF_SAP_project,Analyst,Offshore,1
Jan,BFS,SAP,TIAA-CREF,249,TIAA-CREF_SAP_project,Analyst,Onsite,1
Jan,BFS,SAP,TIAA-CREF,249,TIAA-CREF_SAP_project,Contractor,Offshore,6
Jan,BFS,SAP,TIAA-CREF,249,TIAA-CREF_SAP_project,Contractor,Onsite,3
Jan,BFS,SAP,TIAA-CREF,249,TIAA-CREF_SAP_project,Manager,Offshore,2
Jan,BFS,SAP,TIAA-CREF,249,TIAA-CREF_SAP_project,Senior Associate,Offshore,2
Jan,BFS,SAP,TIAA-CREF,249,TIAA-CREF_SAP_project,Senior Associate,Onsite,1
Jan,BFS,SAP,TIAA-CREF,249,TIAA-CREF_SAP_project,Senior Manager,Onsite,1
Jan,BFS,SAP,Wachovia Corp.,279,Wachovia Corp._SAP_project,Analyst,Offshore,1
Jan,BFS,SAP,Wachovia Corp.,279,Wachovia Corp._SAP_project,Associate,Offshore,1
Jan,BFS,SAP,Wachovia Corp.,279,Wachovia Corp._SAP_project,Associate,Onsite,1
Jan,BFS,SAP,Wachovia Corp.,279,Wachovia Corp._SAP_project,Contractor,Offshore,2
Jan,BFS,SAP,Wachovia Corp.,279,Wachovia Corp._SAP_project,Contractor,Onsite,1
Jan,BFS,SAP,Wachovia Corp.,279,Wachovia Corp._SAP_project,Manager,Onsite,1
Jan,BFS,SAP,Wachovia Corp.,279,Wachovia Corp._SAP_project,Senior Associate,Offshore,1
Jan,BFS,SAP,Wachovia Corp.,279,Wachovia Corp._SAP_project,Senior Manager,Onsite,1
Jan,BFS,SAP,Wells Fargo,205,Wells Fargo_SAP_project,Analyst,Offshore,1
Jan,BFS,SAP,Wells Fargo,205,Wells Fargo_SAP_project,Analyst,Onsite,1
Jan,BFS,SAP,Wells Fargo,205,Wells Fargo_SAP_project,Associate,Offshore,4
Jan,BFS,SAP,Wells Fargo,205,Wells Fargo_SAP_project,Contractor,Offshore,5
Jan,BFS,SAP,Wells Fargo,205,Wells Fargo_SAP_project,Contractor,Onsite,1
Jan,BFS,SAP,Wells Fargo,205,Wells Fargo_SAP_project,Manager,Offshore,1
Jan,BFS,SAP,Wells Fargo,205,Wells Fargo_SAP_project,Manager,Onsite,4
Jan,Healthcare,Analytics,Cardinal Health,81,Cardinal Health_Analytics_project,Analyst,Offshore,1
Jan,Healthcare,Analytics,Cardinal Health,81,Cardinal Health_Analytics_project,Analyst,Onsite,3
Jan,Healthcare,Analytics,Cardinal Health,81,Cardinal Health_Analytics_project,Contractor,Offshore,3
Jan,Healthcare,Analytics,Cardinal Health,81,Cardinal Health_Analytics_project,Contractor,Onsite,2
Jan,Healthcare,Analytics,Cardinal Health,81,Cardinal Health_Analytics_project,Director,Offshore,1
Jan,Healthcare,Analytics,Cardinal Health,81,Cardinal Health_Analytics_project,Manager,Offshore,2
Jan,Healthcare,Analytics,Cardinal Health,81,Cardinal Health_Analytics_project,Manager,Onsite,1
Jan,Healthcare,Analytics,Cardinal Health,81,Cardinal Health_Analytics_project,Senior Associate,Offshore,1
Jan,Healthcare,Analytics,McKesson,108,McKesson_Analytics_project,Analyst,Offshore,2
Jan,Healthcare,Analytics,McKesson,108,McKesson_Analytics_project,Associate,Offshore,2
Jan,Healthcare,Analytics,McKesson,108,McKesson_Analytics_project,Contractor,Offshore,4
Jan,Healthcare,Analytics,McKesson,108,McKesson_Analytics_project,Contractor,Onsite,3
Jan,Healthcare,Analytics,McKesson,108,McKesson_Analytics_project,Director,Offshore,1
Jan,Healthcare,Analytics,McKesson,108,McKesson_Analytics_project,Manager,Onsite,1
Jan,Healthcare,Analytics,McKesson,108,McKesson_Analytics_project,Senior Associate,Offshore,3
Jan,Healthcare,Analytics,McKesson,108,McKesson_Analytics_project,Senior Manager,Offshore,1
Jan,Healthcare,Analytics,Walgreen,243,Walgreen_Analytics_project,Analyst,Offshore,4
Jan,Healthcare,Analytics,Walgreen,243,Walgreen_Analytics_project,Analyst,Onsite,1
Jan,Healthcare,Analytics,Walgreen,243,Walgreen_Analytics_project,Associate,Offshore,2
Jan,Healthcare,Analytics,Walgreen,243,Walgreen_Analytics_project,Contractor,Onsite,1
Jan,Healthcare,Analytics,Walgreen,243,Walgreen_Analytics_project,Manager,Offshore,2
Jan,Healthcare,Analytics,Walgreen,243,Walgreen_Analytics_project,Manager,Onsite,1
Jan,Healthcare,Analytics,Walgreen,243,Walgreen_Analytics_project,Senior Associate,Offshore,1
Jan,Healthcare,Analytics,Walgreen,243,Walgreen_Analytics_project,Senior Manager,Onsite,1
Jan,Healthcare,Cloud,McKesson,107,McKesson_Cloud_project,Analyst,Offshore,2
Jan,Healthcare,Cloud,McKesson,107,McKesson_Cloud_project,Associate,Offshore,2
Jan,Healthcare,Cloud,McKesson,107,McKesson_Cloud_project,Contractor,Offshore,3
Jan,Healthcare,Cloud,McKesson,107,McKesson_Cloud_project,Contractor,Onsite,1
Jan,Healthcare,Cloud,McKesson,107,McKesson_Cloud_project,Director,Offshore,4
Jan,Healthcare,Cloud,McKesson,107,McKesson_Cloud_project,Manager,Offshore,2
Jan,Healthcare,Cloud,McKesson,107,McKesson_Cloud_project,Senior Associate,Offshore,2
Jan,Healthcare,Cloud,Walgreen,242,Walgreen_Cloud_project,Associate,Offshore,1
Jan,Healthcare,Cloud,Walgreen,242,Walgreen_Cloud_project,Associate,Onsite,1
Jan,Healthcare,Cloud,Walgreen,242,Walgreen_Cloud_project,Contractor,Offshore,2
Jan,Healthcare,Cloud,Walgreen,242,Walgreen_Cloud_project,Director,Offshore,1
Jan,Healthcare,Cloud,Walgreen,242,Walgreen_Cloud_project,Senior Manager,Offshore,1
Jan,Healthcare,HCM,Bristol-Myers Squibb,299,Bristol-Myers Squibb_HCM_project,Analyst,Offshore,2
Jan,Healthcare,HCM,Bristol-Myers Squibb,299,Bristol-Myers Squibb_HCM_project,Associate,Offshore,2
Jan,Healthcare,HCM,Bristol-Myers Squibb,299,Bristol-Myers Squibb_HCM_project,Associate,Onsite,1
Jan,Healthcare,HCM,Bristol-Myers Squibb,299,Bristol-Myers Squibb_HCM_project,Contractor,Offshore,5
Jan,Healthcare,HCM,Bristol-Myers Squibb,299,Bristol-Myers Squibb_HCM_project,Director,Offshore,1
Jan,Healthcare,HCM,Bristol-Myers Squibb,299,Bristol-Myers Squibb_HCM_project,Manager,Offshore,2
Jan,Healthcare,HCM,Bristol-Myers Squibb,299,Bristol-Myers Squibb_HCM_project,Manager,Onsite,2
Jan,Healthcare,HCM,Bristol-Myers Squibb,299,Bristol-Myers Squibb_HCM_project,Senior Associate,Onsite,1
Jan,Healthcare,HCM,Bristol-Myers Squibb,299,Bristol-Myers Squibb_HCM_project,Senior Manager,Offshore,1
Jan,Healthcare,HCM,Cardinal Health,82,Cardinal Health_HCM_project,Analyst,Offshore,1
Jan,Healthcare,HCM,Cardinal Health,82,Cardinal Health_HCM_project,Analyst,Onsite,1
Jan,Healthcare,HCM,Cardinal Health,82,Cardinal Health_HCM_project,Associate,Onsite,1
Jan,Healthcare,HCM,Cardinal Health,82,Cardinal Health_HCM_project,Contractor,Offshore,4
Jan,Healthcare,HCM,Cardinal Health,82,Cardinal Health_HCM_project,Contractor,Onsite,1
Jan,Healthcare,HCM,Cardinal Health,82,Cardinal Health_HCM_project,Manager,Offshore,1
Jan,Healthcare,HCM,Johnson & Johnson,154,Johnson & Johnson_HCM_project,Analyst,Offshore,1
Jan,Healthcare,HCM,Johnson & Johnson,154,Johnson & Johnson_HCM_project,Contractor,Offshore,4
Jan,Healthcare,HCM,Johnson & Johnson,154,Johnson & Johnson_HCM_project,Contractor,Onsite,1
Jan,Healthcare,HCM,Johnson & Johnson,154,Johnson & Johnson_HCM_project,Director,Offshore,1
Jan,Healthcare,HCM,Johnson & Johnson,154,Johnson & Johnson_HCM_project,Senior Associate,Offshore,1
Jan,Healthcare,HCM,McKesson,109,McKesson_HCM_project,Analyst,Onsite,2
Jan,Healthcare,HCM,McKesson,109,McKesson_HCM_project,Associate,Offshore,3
Jan,Healthcare,HCM,McKesson,109,McKesson_HCM_project,Contractor,Onsite,4
Jan,Healthcare,HCM,McKesson,109,McKesson_HCM_project,Manager,Offshore,2
Jan,Healthcare,HCM,McKesson,109,McKesson_HCM_project,Senior Associate,Offshore,4
Jan,Healthcare,HCM,Merck,85,Merck_HCM_project,Analyst,Offshore,2
Jan,Healthcare,HCM,Merck,85,Merck_HCM_project,Analyst,Onsite,1
Jan,Healthcare,HCM,Merck,85,Merck_HCM_project,Associate,Offshore,1
Jan,Healthcare,HCM,Merck,85,Merck_HCM_project,Associate,Onsite,1
Jan,Healthcare,HCM,Merck,85,Merck_HCM_project,Contractor,Offshore,2
Jan,Healthcare,HCM,Merck,85,Merck_HCM_project,Contractor,Onsite,4
Jan,Healthcare,HCM,Merck,85,Merck_HCM_project,Director,Offshore,1
Jan,Healthcare,HCM,Merck,85,Merck_HCM_project,Director,Onsite,1
Jan,Healthcare,HCM,Merck,85,Merck_HCM_project,Manager,Offshore,1
Jan,Healthcare,HCM,Merck,85,Merck_HCM_project,Manager,Onsite,3
Jan,Healthcare,HCM,Merck,85,Merck_HCM_project,Senior Associate,Onsite,1
Jan,Healthcare,HCM,Merck,85,Merck_HCM_project,Senior Manager,Offshore,1
Jan,Healthcare,HCM,Walgreen,244,Walgreen_HCM_project,Associate,Offshore,1
Jan,Healthcare,HCM,Walgreen,244,Walgreen_HCM_project,Associate,Onsite,1
Jan,Healthcare,HCM,Walgreen,244,Walgreen_HCM_project,Contractor,Offshore,4
Jan,Healthcare,HCM,Walgreen,244,Walgreen_HCM_project,Contractor,Onsite,1
Jan,Healthcare,HCM,Walgreen,244,Walgreen_HCM_project,Manager,Offshore,3
Jan,Healthcare,HCM,Walgreen,244,Walgreen_HCM_project,Manager,Onsite,1
Jan,Healthcare,HCM,Walgreen,244,Walgreen_HCM_project,Senior Associate,Onsite,1
